rsum gene_name
12138 Cct6a
12137 Gm43696
12134 Limd1
12128 Hrh1
12127 Sec14l2
12122 Tada1
12121 Lonrf3
12116 Rnf126
12114 Zfp715
12114 Ndufb8
12111 Actl6a
12105 Ogdhl
12103 Ing2
12093 Arfip2
12092 Poc5
12091 Edem1
12091 Dmwd
12083 Tmem265
12078 Noc3l
12070 Lamtor1
12066 Abca7
12065 Dipk2a
12059 Rpp21
12059 Magt1
12058 Gm26512
12051 Cwc15
12049 Tmem209
12049 Cfap47
12047 Ube2cbp
12044 Mov10
12044 Ptpn21
12042 Pex5
12041 Hif1an
12040 Vars
12038 Vps4a
12034 Mrps33
12032 Zbtb17
12027 Pelp1
12022 Sema3c
12014 Nop14
12009 Rilpl2
12008 Nsdhl
12007 Gja1
12007 Pim2
12004 Nicn1
11997 Gm16070
11997 Git1
11993 Arl14ep
11993 Slc26a4
11990 E130114P18Rik
11985 Slc39a3
11984 Gm11944
11980 Igsf3
11974 Gm43948
11971 Dsel
11960 Spry2
11958 Myo19
11954 F3
11950 Ube2v1
11945 Pdrg1
11943 Gm5165
11942 Rit1
11941 Plxna1
11936 Pop5
11932 Miip
11932 Rasl10b
11930 Mro
11926 Wars1
11914 Pdcd5
11913 Trnt1
11911 Krr1
11911 Grpel2
11910 Spata13
11906 Htra2
11903 Gm46123
11899 0610040J01Rik
11897 Pgrmc2
11895 Tmem18
11892 Sinhcaf
11885 Gpalpp1
11882 Dyrk2
11881 Gm15577
11877 Slc18b1
11870 Cd34
11867 Slc7a10
11860 Sqle
11859 Acot9
11853 Rrp15
11851 Slc15a4
11850 Pdgfa
11850 Arl6
11847 Gli2
11844 Cln3
11839 Trmt2a
11839 Dynlt1a
11838 Ttc33
11828 Tmem192
11827 Tdrd5
11824 Trp53inp2
11824 Xxylt1
11815 Pdia5
11807 Vash1
11804 Zfp946
11798 Lipo3
11794 Cerkl
11794 Lrp3
11792 Edf1
11791 Osbpl5
11789 Golga7
11787 Dhrs7b
11785 Fam163a
11785 Nphp1
11784 Tmem94
11781 Gmppa
11777 Bop1
11776 Haus6
11767 Lhx2
11765 Yae1d1
11764 1700112D23Rik
11759 Scrib
11753 Gm15336
11747 2310061I04Rik
11746 Cmya5
11740 Panx2
11739 Zfp811
11733 Alpk1
11732 Tcea2
11730 Pced1a
11729 Pdcd6
11725 Rnf128
11715 Atp1b2
11714 Ndufv1
11713 Lzts2
11710 Parp2
11709 Adprm
11700 Extl1
11699 Manea
11695 Klf6
11694 Kctd9
11692 Gspt2
11691 Pias4
11686 Brca2
11685 Hpgds
11684 Rtf2
11678 Dmac2l
11672 Isca2
11671 Stk16
11668 1500015A07Rik
11667 Necap1
11665 Mzf1
11659 Topbp1
11652 Faim
11651 Ddn
11645 Atxn7l3
11639 Scrt1
11631 Lrp4
11630 Stard3
11629 Agbl1
11628 Mrfap1
11626 Capn10
11626 Dffb
11626 Zdhhc15
11617 Gm42722
11617 Iqcm
11616 Pink1
11606 Jam2
11603 Mkrn2
11601 Kin
11601 Gm16552
11595 Scrn3
11592 Hmcn1
11587 Rhobtb1
11586 Gm15414
11582 Slc2a8
11578 Cfl1
11573 Cnpy3
11564 Cdc37
11564 Nrbf2
11561 Elob
11560 1810030O07Rik
11557 Ttll3
11556 Tmem237
11556 Gm56549
11555 Fndc1
11554 Rtkn
11550 Gpd1l
11549 Emc9
11548 Ddx19a
11540 Spryd7
11539 Rps26
11536 1700085D22Rik
11535 Sgpp1
11534 Insyn2b
11524 Inafm1
11520 Nup85
11519 Dgat2
11516 Zbtb8os
11509 Gm1604b
11503 Gpc3
11501 Gm57352
11497 Rad23a
11497 2610307P16Rik
11496 Tuba4a
11495 Smug1
11482 Gm27188
11481 2700099C18Rik
11480 Gpr88
11476 Sytl5
11471 Ncapd2
11461 Adamts19
11459 Spata1
11459 Gm15513
11458 Gon7
11451 Prmt5
11450 Adcy6
11447 Tollip
11438 Gramd2
11437 Nfyb
11435 Samhd1
11432 Mgst3
11427 Drd1
11426 Bbs1
11421 Pcp4l1
11421 Epb41l4a
11418 Dgka
11414 Hhat
11412 E2f5
11408 Dad1
11406 Sh3bp4
11404 Elk4
11400 Skic2
11399 Rpl18a
11398 Crls1
11395 Echs1
11386 Agbl3
11376 Zfp52
11374 Cdc14a
11373 9330179D12Rik
11371 Fam228a
11365 Ykt6
11364 Abcf3
11363 Ldb1
11360 Telo2
11357 Gm20404
11352 1700047M11Rik
11348 Gm14325
11347 Slco1a4
11347 Ptcd2
11345 St3gal1
11343 Tmem222
11339 Sycp3
11336 Ccdc84
11334 Tmem218
11326 Arc
11325 Rgmb
11321 Gm2011
11320 Chchd2
11319 Extl2
11319 Dnaaf10
11316 Gtpbp6
11316 Tmem231
11313 Mfap1b
11312 Mylip
11311 Brix1
11310 Ppp1r16a
11309 Ap4m1
11297 Tk2
11296 Pex2
11294 Tctn1
11291 Phf21b
11290 Dnajc17
11289 Smox
11288 Adam33
11283 Tmem151b
11280 Dis3l
11273 Gm15834
11264 Brat1
11261 Rxrb
11261 Rbm22
11257 Jtb
11256 Npy1r
11251 Snhg12
11251 B230217C12Rik
11249 Keap1
11245 Tbc1d17
11240 Mecom
11239 Gm16189
11237 4930567K12Rik
11236 Fgf10
11235 Polr3g
11230 Sccpdh
11223 Wdcp
11221 Tstd2
11219 Taldo1
11214 Col16a1
11210 Tmem70
11208 Kctd13
11206 Pcnx3
11200 Rsph3a
11199 Rnh1
11192 Gtf2f1
11181 Entpd5
11177 Stat1
11171 Rcl1
11170 Eif1ax
11166 Snhg3
11165 Slc31a1
11161 Urb1
11160 Ttc9c
11155 Ap5z1
11153 Pmvk
11150 Gm13832
11141 Ndufs7
11140 Prpf4
11121 Rbm15
11121 Kdelr1
11120 Vps72
11120 Ppp2r5b
11119 Get1
11116 H2bc27
11114 Tmem161a
11114 Zw10
11109 Gm44644
11104 Aph1a
11099 Xrcc1
11095 Taf5l
11094 Grip1os2
11091 Cox5b
11091 Aptx
11088 Slco4c1
11088 Sap18
11083 C030047K22Rik
11081 Sarm1
11072 Efcab5
11070 Thbs3
11070 Leng9
11069 Paf1
11067 Tbpl1
11064 Cnn3
11062 4930578M01Rik
11061 2900052L18Rik
11060 Map3k20
11060 Ctsf
11054 Shf
11052 Sec61g
11052 Slc7a4
11048 Nme5
11047 Klf10
11041 Enoph1
11041 4732463B04Rik
11041 Gm16066
11040 Fam207a
11040 Dynlt3
11039 Iscu
11033 Gm49066
11032 Thumpd2
11030 AW146154
11024 Borcs7
11019 Sirt4
11019 Ahr
11017 Mrpl13
11013 Scml4
11010 Mrpl23
11008 Nfe2l3
11004 Gzf1
11002 Htatsf1
11001 Mrgbp
11001 Adpgk
11001 Gm50232
10995 Nkapd1
10995 Cinp
10993 Stk35
10993 Wdr25
10989 3830408C21Rik
10988 Tex50
10988 Arl6ip4
10987 Gss
10987 Uqcc4
10985 Aldh4a1
10982 Nrg4
10981 Gm43597
10976 ENSMUSG00000121444
10971 Gm19461
10971 Zfp420
10969 Plxna4os3
10969 Pgam1
10956 Gm31323
10952 Adcy10
10945 Stambp
10942 Ldb3
10942 Phf1
10941 Thap12
10941 Elk3
10936 Gm9856
10933 Tmem205
10932 Lysmd2
10930 Grk2
10923 Rpn1
10919 Cdkl4
10914 Zfp667
10911 Gipc2
10911 Zfp958
10910 Bhlhe40
10909 Myo3b
10909 4921504A21Rik
10907 Dennd3
10903 Wdr77
10902 Entpd1
10901 Uqcc2
10900 Rabep2
10898 5031415H12Rik
10897 Mphosph10
10884 L3mbtl2
10879 Hirip3
10877 Dnajb11
10876 Zfp719
10875 Mir22hg
10873 Zfp467
10873 Rnaseh2b
10868 Snhg1
10865 Qdpr
10864 Hpcal1
10861 4921515G04Rik
10857 Zbtb10
10857 Tob2
10856 Hrh3
10850 Oprk1
10850 Ccdc85b
10848 Osgep
10847 Traf3ip2
10842 Dlx1as
10840 Exosc8
10839 Bend7
10837 Tmem9b
10829 Gm12371
10826 Rbm48
10821 4930581F22Rik
10819 Nlrp5-ps
10812 Wdr3
10811 Rpp30
10810 Wdr4
10806 Gm26827
10805 Eri2
10805 Nefl
10801 Acrbp
10795 Anapc7
10795 Lss
10794 4933431E20Rik
10790 Neu2
10787 Junb
10783 Igfbp5
10778 Aqp4
10770 Otx2os1
10769 Vrk2
10763 Cct5
10763 Emx2os
10762 Mterf2
10757 Bud23
10752 Morn2
10751 Ak4
10746 Gm56878
10743 Seh1l
10742 Mdfic2
10741 Otub1
10739 Mcoln1
10738 Nos1
10737 Gm17171
10735 Rnf167
10730 Cyp2j6
10729 Cyc1
10728 Pml
10725 Drc1
10724 Atp6ap1l
10723 Egr3
10723 Adsl
10719 Gm56980
10717 A430073D23Rik
10717 Gm49179
10714 Wdr66
10714 Usp35
10714 Gtf2e1
10712 Nenf
10709 Timm13
10709 Gas2l1
10707 Niban2
10706 Alg8
10703 Gm14330
10699 Gm56822
10696 Ercc2
10694 Gm48677
10694 Tmem138
10692 Ssr3
10690 A430010J10Rik
10688 Rfng
10684 Selenok
10682 Nudcd2
10677 Gm6260
10677 Trp53inp1
10676 Wdr89
10674 Ginm1
10671 2410002F23Rik
10670 Dennd4b
10668 Tmem186
10663 Slc6a9
10662 Nemp2
10662 Zfp3
10661 Cfap299
10660 Adgrg6
10658 Cbfa2t3
10658 Chmp1b2
10657 Arhgef33
10650 Ndufc2
10644 Bnip3
10640 Amot
10635 Slbp
10629 Gm9962
10629 Pik3r2
10628 Anp32b
10627 Gm10635
10623 Nmnat3
10622 Map2k3
10622 Neu1
10621 Asns
10619 Zmat5
10618 Elmod3
10616 Gsk3a
10613 Tada3
10611 Srp14
10606 Kcnk3
10605 Rab9
10604 Rack1
10603 Pgm3
10602 Prune1
10599 Ypel1
10595 Obi1
10588 Cend1
10587 Ska2
10579 Hras
10578 Galns
10573 Gm37768
10571 Slc35c2
10560 BC006965
10560 Slc25a19
10556 1500035N22Rik
10555 Zcchc24
10554 Dus4l
10552 Cdan1
10550 B4galt1
10550 Zfp951
10545 Mrrf
10545 Smyd5
10544 Slc35a2
10537 Gm41505
10536 Apobec4
10536 Dhcr7
10536 Gm15261
10532 Gm14204
10531 Ncbp2
10527 Slc37a1
10521 Nol9
10520 Nell1os
10520 Pwwp3a
10517 Rps5
10510 1110038F14Rik
10508 Tmem9
10508 Polr1f
10506 Dpp3
10501 Nol7
10499 Rcan3
10496 Gm13974
10494 Gm26954
10493 Kctd2
10490 Cntrob
10487 Zscan22
10487 Cdipt
10487 Rbm7
10486 Golga7b
10483 Snrpa
10482 Ptgfrn
10481 Dynlrb1
10475 Zfp276
10474 Ccdc73
10470 Gm21781
10464 Gm35835
10460 Klhdc4
10458 Peli3
10456 Rad51d
10455 Atic
10455 Zic1
10453 Zfp783
10451 Abcg4
10451 Zfp263
10449 Zfp9
10448 Foxj2
10448 Gm39214
10445 Zfp330
10442 Bcs1l
10439 4930467D21Rik
10433 Pard6g
10431 9330175M20Rik
10431 Scp2
10428 Nbn
10425 Rela
10423 Vmn2r29
10417 Zfp770
10417 Ehd3
10410 Tpst2
10409 Casp2
10406 Ttll1
10399 Dnmt1
10391 Slc15a2
10390 Hsf5
10389 Slc35a5
10382 Gm52870
10382 D8Ertd738e
10379 Lrrc19
10371 Zfp763
10370 Plekha2
10366 Cnot8
10366 Tmem199
10363 Mturn
10363 Elp6
10362 Amdhd2
10351 Thyn1
10349 Arhgef40
10345 Spata6
10345 Polr1d
10345 Akr1e1
10340 Gm16126
10326 Gm16638
10324 Vegfb
10323 Sri
10318 Ube2g2
10317 Mtfr1l
10316 Zgrf1
10316 Btbd2
10314 Isca1
10311 Ppp2r3c
10307 Gdap1l1
10303 Colgalt2
10302 Rftn2
10302 Psmd2
10293 Exosc9
10289 Efemp1
10287 Ovol2
10287 D6Wsu163e
10287 Selenos
10277 Lamtor2
10275 Kyat1
10273 Gm43813
10272 Ccdc3
10263 Tti1
10263 Mvb12a
10262 Zfp617
10262 C230037L18Rik
10256 Apmap
10256 Abtb1
10256 Gtpbp1
10252 Kdm4d
10252 Tmed7
10249 Slc7a2
10247 Gm50013
10245 Cdk2ap1
10243 Tnfaip1
10238 Fundc1
10236 Gpr162
10236 Pwp1
10234 Nudc
10233 Nutf2
10233 A930007I19Rik
10230 Lpcat4
10229 Etv3
10229 Rnf215
10229 Gm5141
10226 Rpl27
10224 Hacd4
10224 Myo5c
10218 Gm32542
10218 Tnip1
10218 Med4
10208 Gm16226
10205 Folh1
10205 Mtrf1l
10199 Cxxc1
10186 Rassf2
10184 N6amt1
10175 Rab5if
10175 4930556N13Rik
10174 A330032B11Rik
10171 Kcnj4
10170 Ddx49
10170 Fcsk
10170 Gm50024
10166 Chmp5
10166 Abca8a
10165 Mms22l
10163 4930430F08Rik
10161 Kcnrg
10160 Nemp1
10159 Zkscan8
10156 Rnf44
10155 Plk5
10154 Polh
10149 A430046D13Rik
10142 Stk11
10142 2410006H16Rik
10139 Wdr6
10138 Bhlhe41
10138 Tut1
10134 Lamb1
10132 Scly
10129 Lyrm4
10127 Dcaf4
10126 Dhx16
10118 Nsun3
10115 Lipa
10112 Tmem121b
10111 Kirrel
10111 Psmb3
10107 Cog8
10107 Slc25a20
10106 Gm56990
10106 Cyp4f13
10094 Pef1
10089 Ampd2
10080 Pa2g4
10069 Gtpbp3
10069 Srp54a
10067 Cbx4
10066 Phb
10063 Pigx
10060 Klhl42
10059 Cct2
10058 Zbtb49
10057 Maz
10052 Mitd1
10051 Siah2
10051 Slu7
10049 Fxyd6
10048 Snu13
10046 Mlycd
10045 Zfp787
10043 Stxbp2
10041 Zpr1
10038 Dnaaf5
10038 Zfp110
10037 Zfhx2os
10035 Smim19
10031 Nr2f2
10028 Foxred1
10027 Atp5o
10027 Zfta
10016 Ric8a
10014 Ppp2r1b
10010 Bcas3os1
10009 Atp10d
10006 Gpatch4
10001 Ctc1
9997 Mn1
9996 Slc16a14
9996 Necap2
9989 Sox10
9987 Klhl33
9985 Polr2g
9983 Gm9929
9982 Myh14
9982 Gosr2
9981 Sec22c
9981 Pcdhb17
9980 Rabggtb
9975 Coro1a
9974 Pithd1
9972 Ndufb10
9971 Paxx
9968 Mtx1
9968 Trib2
9956 Ftsj1
9955 Xylt2
9945 Pigp
9944 Utp15
9940 Zfyve19
9931 Champ1
9930 Poln
9930 9330158H04Rik
9928 Wnt5b
9928 Btg3
9927 Tcp11l2
9920 Zfp281
9920 Gm36220
9917 Plxnd1
9917 Fam50a
9915 Cnih1
9915 Tuba1b
9915 Nmrk1
9914 Rbm12b2
9913 Fam118a
9910 Gpr85
9908 Sema4g
9906 Gm10658
9906 Dact2
9906 Pgp
9905 Tob1
9904 Kremen1
9904 Lyrm7
9904 Esd
9901 Tbr1
9900 Gm16093
9900 Ets2
9898 Pcdhb14
9894 Cc2d1a
9893 Pnma3
9884 Arsk
9883 Gm38085
9883 Zfp90
9879 Tm2d3
9878 Tgfb2
9877 Crybg3
9877 A230072E10Rik
9870 Stk26
9866 Twsg1
9864 Cog1
9864 2700062C07Rik
9862 Tbccd1
9861 Cldn11
9855 Ubtd1
9853 Triqk
9852 Zdhhc22
9851 Gm15584
9845 Prkcd
9844 Osgin2
9841 Dedd
9838 Pdgfra
9837 Wdsub1
9836 Sp2
9831 Cp
9830 Prkcq
9827 2600014E21Rik
9827 Gm45871
9825 Stox1
9823 Glis1
9818 Herpud1
9808 Lysmd3
9806 Fhip1a
9804 Gm28403
9803 Eci2
9798 Gm16541
9792 Ggcx
9789 Mllt1
9786 Cacfd1
9775 Uros
9775 Mybbp1a
9772 Zfp973
9772 Tmem223
9768 Fxyd7
9768 Gal3st1
9763 B4galt2
9758 1700110C19Rik
9756 A230056P14Rik
9754 Col12a1
9753 Dbpht2
9751 Gm34544
9751 Ciao3
9750 Gm40528
9747 Dynlt2a2
9742 Atpaf2
9740 Pnck
9737 D430019H16Rik
9735 Camk2n2
9734 Sptssa
9732 Gm44686
9728 2310022A10Rik
9725 Dbx2
9721 Paqr7
9720 Gm42984
9716 Zbtb5
9715 A330093E20Rik
9713 Slc39a6
9711 Mospd1
9709 Zfp219
9708 Spout1
9707 Frem1
9706 Acadm
9698 Cfap46
9696 B4galt4
9693 Gpr61
9693 Rarg
9691 Nfkbiz
9687 Dcdc2a
9686 Abhd8
9683 Nrip2
9683 Gm45904
9682 Arpc4
9678 Tma16
9676 Gpr83
9671 Ripk1
9670 Rps28
9667 Fdx2
9666 Dusp26
9664 Snrpg
9662 Erich1
9657 Terf2ip
9656 Hemk1
9656 Tfeb
9648 Znhit1
9645 4930428E07Rik
9645 Zdhhc24
9643 Bet1l
9642 Zfp14
9636 Hebp1
9626 Tacr1
9624 Rnf213
9623 Gm57076
9618 Celrr
9617 B130034C11Rik
9607 Gm28791
9606 Tvp23b
9604 Mtif3
9604 Ppp1r14b
9603 Aldh2
9600 Zfas1
9596 Matcap1
9595 Vps52
9594 Ptpn14
9593 Dnah5
9583 Psmd6
9582 Atp5g3
9582 Zfp120
9581 Pomp
9579 Slc30a10
9578 Efcab12
9576 Il15ra
9575 Fkbp4
9574 Arsj
9574 Aars2
9572 Get4
9571 Med8
9570 Ndc1
9568 Arrb2
9564 Rnf208
9563 Dact3
9562 Id4
9560 Anapc11
9559 Mcur1
9554 Flcn
9553 Etnk2
9553 Cisd1
9546 Gm26638
9543 Gm32828
9536 Ctbp2
9534 1700088E04Rik
9530 Zfp566
9522 Gm37814
9514 Gm13844
9514 Cpsf1
9511 Recql
9510 Txnrd2
9497 Hs1bp3
9492 Zfand2b
9490 Smn1
9490 Aldh18a1
9487 Ralb
9487 Mbd4
9482 Slc22a14
9482 Prdx5
9481 Ppp1r11
9478 Kctd4
9475 Fh1
9473 6030442K20Rik
9473 Aasdhppt
9471 Ranbp1
9455 Rsf1os2
9455 Aph1b
9455 Sh3yl1
9449 Gm17202
9449 Slc1a6
9446 Brpf1
9445 Lats2
9442 Zfp971
9437 Gemin8
9435 Parp12
9434 Crnkl1
9431 Gm40331
9430 Gpatch11
9424 Slc35b4
9422 Usp39
9422 Abhd17a
9422 Itga3
9417 Naxe
9414 Sh3bp5l
9412 Bcl9l
9411 Rpf2
9405 Gm13684
9405 Pck2
9401 Nr1d1
9401 Gm27153
9398 Egln2
9397 Tbl3
9396 Rbm45
9393 Adprs
9387 M6pr
9385 Itga11
9380 Ubfd1
9379 Klf5
9378 Rpl4
9376 Slc32a1
9366 Ppil3
9366 Rtn4ip1
9363 Gm33934
9363 Kat8
9358 P4ha2
9357 Kdm1b
9355 Angpt2
9353 Pnma2
9349 Zfp568
9347 Selenom
9341 Cfap44
9339 Gm2415
9333 Gm57304
9330 Top3a
9327 Rassf5
9325 Gm16091
9321 Polr2c
9320 Gnpda2
9320 Abraxas1
9320 Polr2m
9319 Usp1
9318 Rps4x
9317 Tns1
9316 Tmem60
9314 Mettl5
9314 Clec2l
9312 Hhipl1
9310 Iqck
9309 Mcl1
9309 Gm1673
9308 Tbcb
9307 4930473A02Rik
9299 Ap1s3
9296 Snn
9295 Mrpl24
9289 Bcl7b
9282 Gm47405
9280 Mrps24
9278 Gm42917
9277 Golt1b
9275 Adgrv1
9272 Mrpl47
9272 Lhfpl2
9271 Ifitm10
9267 Tubb4b
9266 Tmem147
9264 Car4
9263 Eef1d
9260 4930512B01Rik
9259 Scand1
9259 Mob1a
9257 Gm26693
9253 Stard10
9252 Diaph3
9251 Hyi
9247 Eif5a
9245 Morn4
9243 Timm22
9237 Adgra3
9235 Igfbp7
9235 Adck2
9235 Slitrk2
9234 Gm32834
9233 Sart1
9229 Pecr
9229 Pdxp
9225 Pin1
9224 Rps6
9224 Fut11
9217 Zbtb26
9216 Med21
9215 Fam241a
9215 Itgb5
9211 Phb2
9209 Trp53
9208 Arf2
9207 1700037C18Rik
9203 Gm15396
9195 Pnpla3
9194 Rnasek
9193 Srrm4os
9193 D130017N08Rik
9189 Gm28750
9189 4930480K15Rik
9188 Chd1l
9186 Sec13
9185 Kctd5
9182 2310033P09Rik
9180 Hectd3
9177 1700086O06Rik
9173 Bpgm
9171 Mthfd2
9169 Vhl
9167 Prkd3
9165 Neurl1b
9159 Ackr1
9156 Srp9
9156 Armc6
9146 Cotl1
9143 Ebag9
9142 4930557K07Rik
9140 Tmem126b
9139 Jmjd6
9138 Mvp
9133 Sft2d3
9127 Thnsl1
9127 Chst15
9127 Dynlt2b
9125 Vmn2r84
9122 Rbms2
9120 Plod2
9114 Aar2
9112 Msi1
9107 Wdr91
9102 Erf
9099 Ipp
9099 Ccnjl
9099 Cndp2
9098 Shc4
9096 Foxp4
9096 Rin1
9085 ENSMUSG00000121479
9080 Il17ra
9073 Tlcd5
9073 Ndufb4
9073 Cfp
9071 Pak1ip1
9069 Mmut
9065 Eif2b5
9054 Irf2bp2
9054 Prdm4
9053 Prpf31
9052 Gm26843
9050 Ap2s1
9049 Gm9750
9041 Tafa4
9041 Atp5mpl
9039 Haus2
9038 Cby1
9037 Tek
9033 Lrrc75a
9033 Sharpin
9033 Akain1
9032 Dda1
9029 Twf1
9027 Rxrg
9027 Col24a1
9026 Gipc1
9023 Rps17
9022 Gpr137
9019 2310057M21Rik
9017 Gpn1
9011 2510039O18Rik
9010 Plxnb1
9008 Amz1
9007 Tubb5
9000 Kcns3
8999 Bend4
8997 Cldn34c1
8993 Antxr2
8991 Tsen34
8989 Mak16
8986 Ccng1
8984 Klhl4
8974 Ube2q1
8974 Abcd1
8971 Ceacam2
8963 Elfn1
8956 Plat
8954 Coq4
8954 Tsc22d3
8951 Cacybp
8951 Psen2
8951 1700008O03Rik
8948 Rnf40
8943 Pik3cd
8942 4930558N01Rik
8942 Leprotl1
8937 Prrg3
8935 Dazap2
8933 St8sia3os
8930 Mrps14
8929 Dab2
8925 Dtx2
8925 Ptcd1
8925 Opalin
8924 Gnl1
8924 Zfp36l2
8923 Wrap73
8918 Cracr2a
8914 Sox8
8913 Topors
8911 Tubd1
8909 Fastkd1
8902 Tmed4
8901 Ldha
8898 Nckipsd
8897 Strap
8897 Sh2d4b
8894 Chchd4
8893 Coch
8886 Ydjc
8882 Trappc4
8877 Ptp4a3
8870 1500009L16Rik
8866 Elk1
8865 Mtfmt
8855 Ifngr2
8852 Emid1
8844 Gpr68
8840 Epas1
8837 Atxn1l
8834 Gm47715
8821 Gm15892
8820 1700126G02Rik
8818 Pla2g12a
8818 Rmdn2
8814 Plpp5
8814 Dglucy
8805 Zfp605
8805 P4hb
8801 4930420G21Rik
8799 A930037H05Rik
8798 Zmym1
8797 Mtres1
8789 Zfp61
8787 Dnajb5
8785 Dapk3
8785 Tmem104
8784 Zkscan6
8784 Sst
8779 Cflar
8777 Fam98c
8774 Taf11
8772 Eif1a
8772 Rpl39
8771 Kcnj10
8764 Clcn1
8764 Gm32856
8762 Gfus
8754 Rel
8752 Acot8
8752 Gm15886
8752 Trim28
8752 Rsad1
8751 Spats1
8750 Zfp408
8745 Sde2
8745 Pdik1l
8741 Rasgrp3
8737 Sfr1
8731 Gm43049
8725 Ccdc134
8723 Fam151b
8716 Ddx25
8715 Zfp930
8714 Tspear
8709 Nxpe2
8706 Kif24
8706 Psph
8704 Gm1715
8700 Fbxo4
8698 Gm43192
8697 Gm26911
8693 Adamtsl3
8691 Acad9
8690 Gm56756
8679 Lrrc8a
8678 Ctso
8675 Ptrh2
8674 Aldh9a1
8669 Cthrc1
8666 Dctn3
8665 Mettl1
8660 2810001G20Rik
8659 Washc1
8658 Plod3
8657 S100b
8645 Mpdu1
8640 Dr1
8635 Fxyd5
8634 Cyb561
8630 Inip
8628 Tmem132e
8626 Plcd4
8622 Idh1
8617 C130026L21Rik
8616 Alg2
8614 Efhc2
8608 5930430L01Rik
8608 9530068E07Rik
8606 Gyg
8606 Zfp868
8606 Zfp874b
8604 Tmem128
8601 Snx8
8599 Fyb2
8596 Mettl14
8592 Gal3st3
8591 Mrpl58
8591 Ppp1ca
8590 Tmem8b
8590 Zfp637
8589 Plxnb2
8588 Cwh43
8586 Alg11
8586 Gfpt2
8585 Pnrc1
8581 Zdhhc16
8573 Psg16
8570 Rasd2
8570 Psmg2
8568 Muc3a
8566 Ccdc9
8559 Selenon
8557 2700069I18Rik
8555 Tifa
8555 Nrde2
8554 Cyb5d2
8554 Mettl23
8549 Zfand2a
8545 Aox1
8543 P2rx7
8540 Npnt
8538 Nkx2-2os
8536 Cnppd1
8533 Akt1
8531 Ttc38
8530 Gm11437
8530 Tmem50b
8530 Gm55594
8529 Anp32e
8527 Pros1
8526 Uckl1
8520 Wdr76
8519 Gm29478
8512 Slc66a1
8512 Poc1a
8510 Chst2
8509 Tmem150a
8508 Wtip
8507 Tbc1d2
8507 Rhoj
8505 Cfh
8505 Pcdhb19
8504 Wdr27
8503 Arhgap25
8500 Gm17484
8499 Gm57354
8494 Smim17
8492 Bccip
8491 Dnaja4
8487 Snrpb2
8487 Msantd3
8483 Abcf2
8479 Gm15083
8478 Zdhhc4
8475 Slc9a2
8472 Clptm1l
8472 Cyhr1
8470 Rdh14
8465 Gm38190
8464 Gm19744
8461 Oacyl
8460 Snap29
8452 Pank4
8452 6230400D17Rik
8451 Rpl18
8447 Gm10509
8444 Gm36988
8438 Agbl5
8437 Chmp2a
8435 Zkscan5
8435 Fah
8433 Sbk1
8430 Rfesd
8429 Adhfe1
8428 Axin2
8424 Gm2087
8423 AI597479
8423 Gm14372
8421 Mrpl52
8415 Mus81
8414 Itga5
8413 B230217J21Rik
8412 Chchd10
8411 Klhl11
8410 4930593A02Rik
8409 Mesd
8408 Scyl1
8406 Iah1
8404 Eya2
8404 Entpd3
8402 Sema6c
8399 Rpgrip1
8393 Ovgp1
8393 Plcd3
8392 Prkra
8389 Ssna1
8389 Rabl3
8387 4930547E14Rik
8379 Phyhip
8376 Btf3
8370 Borcs8
8365 Gm43915
8363 Pld2
8362 Tbc1d25
8360 Lrtm2
8360 Gm39326
8360 Gm2762
8359 Gabarap
8359 Nolc1
8353 Zfp316
8353 Zbtb24
8352 Acox3
8351 Slc41a1
8345 Rabif
8342 Prmt1
8333 Insig1
8331 Gm38875
8331 Lrrc59
8329 Serinc2
8325 Arhgdia
8320 Ormdl3
8318 Gm29724
8318 Plekhj1
8317 Unc119b
8314 Atp6v1g1
8309 Pbxip1
8309 Rpusd1
8307 Cycs
8303 Yod1
8301 Sh2b1
8300 Rnf31
8299 Plagl1
8299 Gm46430
8290 Ndufa11
8289 Blvra
8289 Ndrg1
8289 Rpl7l1
8288 Nsun4
8286 Gm10827
8286 Nup37
8285 Jund
8285 Polq
8283 Bach1
8281 Trim8
8279 Lepr
8277 Ptprb
8270 Tesk1
8269 Supt4a
8269 Pcdhga12
8265 Ino80e
8258 Ikzf5
8256 Gm12576
8252 Slc39a2
8250 Eif3k
8249 Nif3l1
8249 Tsr3
8240 Lypla2
8235 H2-DMa
8232 Mrps7
8230 Col5a1
8230 C130060C02Rik
8230 Rab33a
8228 Dbi
8228 Eif4a3
8227 Tmem230
8226 Pja1
8223 Gpr108
8222 Gm47523
8221 Plpp7
8218 ENSMUSG00000121485
8218 Ccdc167
8217 Zfp646
8211 Actr5
8211 Wdr45
8208 Bora
8204 P3h1
8202 Gm15494
8201 Hspe1
8201 Nsun5
8200 Rgp1
8192 T2
8189 Drg2
8188 Apbb1ip
8184 Camk1g
8184 Drap1
8181 Zfp212
8180 Smim7
8177 Zc3hc1
8168 Mars1
8163 Cep152
8162 5430403G16Rik
8162 Ptbp1
8160 Spg21
8160 4930556J24Rik
8160 G6pc3
8159 Dph3
8158 Chmp2b
8153 Lmbr1l
8152 Dnttip2
8152 Ppih
8152 Cdk6
8152 Mnt
8151 Cage1
8150 Alg14
8149 Gm43847
8148 Gm35161
8141 4930473D10Rik
8141 Cwf19l1
8138 Zfp994
8134 Tssc4
